Customer_ID,Annual_Income,Debt_to_Income_Ratio,Employment_Length_Years,Credit_Lines_Outstanding,Loan_Amount,FICO_Score,Previous_Delinquencies,Loan_Term_Months,Interest_Rate_%,Defaulted
CUST08560,59871,0.4,24,1,15700,459,5,36,18.23,1
CUST08561,38078,0.23,0,9,10689,740,4,60,10.54,0
CUST08562,126494,0.35,5,2,10976,672,6,48,13.88,1
CUST08563,44649,0.11,27,4,42967,803,4,36,7.71,0
CUST08564,161410,0.12,30,1,9107,707,8,60,13.18,1
CUST08565,55974,0.15,26,6,66744,337,0,60,15.89,0
CUST08566,22065,0.07,10,5,21831,578,7,36,14.39,1
CUST08567,170283,0.44,24,6,98563,466,7,60,20.3,0
CUST08568,40372,0.05,34,5,65412,359,2,36,15.51,0
CUST08569,29464,0.56,4,1,41841,494,6,48,19.45,1
CUST08570,183437,0.28,0,7,98012,689,8,48,14.35,0
CUST08571,181473,0.51,21,13,89893,757,7,48,14.01,0
CUST08572,163073,0.56,24,5,17054,543,8,48,19.78,1
CUST08573,134840,0.34,23,12,17175,657,0,60,10.43,0
CUST08574,143797,0.59,10,5,68370,490,2,60,17.47,1
CUST08575,172511,0.35,20,9,15640,451,1,36,15.21,0
CUST08576,127465,0.57,20,12,17329,483,4,48,18.37,0
CUST08577,77493,0.12,13,4,87950,732,8,60,12.63,1
CUST08578,166337,0.21,26,15,53217,558,8,36,16.65,1
CUST08579,35504,0.24,40,14,84844,842,4,48,7.89,0
CUST08580,118789,0.43,3,7,80877,506,2,48,15.35,1
CUST08581,72986,0.17,25,9,55418,576,7,36,15.24,0
CUST08582,144200,0.06,25,9,83225,541,3,36,12.32,1
CUST08583,34649,0.29,40,1,55317,591,7,60,16.37,0
CUST08584,126824,0.29,23,15,28018,394,8,60,21.37,0
CUST08585,53026,0.29,18,6,17318,805,5,60,10.3,0
CUST08586,172690,0.41,6,3,65898,788,1,60,8.83,0
CUST08587,26472,0.46,31,15,85353,499,5,36,17.84,1
CUST08588,29110,0.44,16,9,82995,522,7,36,18.58,1
CUST08589,56440,0.54,27,10,21954,587,6,60,17.76,0
CUST08590,35759,0.33,17,3,56723,481,6,48,17.89,1
CUST08591,143248,0.1,16,14,72113,544,3,60,13.08,1
CUST08592,157614,0.48,26,10,88928,813,6,60,12.35,0
CUST08593,110234,0.22,22,2,23984,593,6,48,14.57,0
CUST08594,95654,0.23,38,1,99138,778,0,48,6.41,0
CUST08595,184619,0.08,30,6,17370,438,3,60,15.23,0
CUST08596,189453,0.4,19,2,53027,376,1,60,17.74,1
CUST08597,65511,0.21,17,1,63586,551,5,48,14.7,0
CUST08598,20049,0.42,14,10,9908,710,0,60,9.91,0
CUST08599,198768,0.58,11,10,91411,316,5,36,22.79,0
CUST08600,67262,0.26,19,6,79453,733,3,36,9.73,0
CUST08601,75935,0.21,19,2,24526,716,8,60,13.7,0
CUST08602,145948,0.23,13,15,41781,793,5,60,10.08,1
CUST08603,46842,0.59,27,15,63665,440,1,36,17.37,0
CUST08604,76369,0.38,2,15,70401,693,8,36,15.07,0
CUST08605,28423,0.54,4,10,11842,631,3,36,14.2,0
CUST08606,127615,0.09,20,13,20941,306,1,60,16.79,1
CUST08607,113601,0.45,15,10,9912,309,0,36,18.4,1
CUST08608,166546,0.43,30,9,36254,650,8,48,16.4,0
CUST08609,69172,0.59,21,11,78482,351,3,60,21.21,0
CUST08610,107254,0.09,3,15,25120,376,1,48,14.76,1
CUST08611,128445,0.2,14,7,22830,644,2,36,10.49,0
CUST08612,161257,0.32,33,15,56008,463,0,48,14,0
CUST08613,107265,0.35,16,4,26552,826,7,48,11.22,0
CUST08614,119552,0.25,33,4,30037,434,7,36,18.98,1
CUST08615,173884,0.6,21,2,85912,611,1,60,14.21,0
CUST08616,129344,0.23,5,3,5473,739,3,36,9.36,0
CUST08617,166974,0.51,2,12,37046,397,0,36,16.96,1
CUST08618,96006,0.57,11,10,88300,598,3,60,15.66,0
CUST08619,158118,0.21,15,12,18870,571,0,48,10.77,0
CUST08620,84890,0.56,0,3,61802,310,2,60,21.16,1
CUST08621,183367,0.16,37,4,88807,754,6,36,10.57,0
CUST08622,151356,0.27,36,14,15876,619,7,48,15.1,0
CUST08623,163096,0.37,16,7,67373,430,8,48,20.72,1
CUST08624,140219,0.14,16,6,12301,691,6,60,12.29,0
CUST08625,20996,0.07,6,9,81138,609,5,48,12.32,1
CUST08626,193237,0.34,19,3,31314,410,6,60,20.02,1
CUST08627,61872,0.25,20,1,35732,774,8,48,12.26,0
CUST08628,152040,0.43,1,11,48721,478,7,36,19.46,1
CUST08629,197948,0.23,36,5,86972,827,6,60,10.04,1
CUST08630,150938,0.14,19,1,39959,472,1,36,13.07,0
CUST08631,103397,0.27,30,6,87836,639,6,60,14.46,0
CUST08632,114203,0.21,11,10,65372,354,4,36,18.3,1
CUST08633,46533,0.49,5,12,34175,622,6,48,16.09,1
CUST08634,122015,0.29,10,8,41044,637,5,60,13.97,0
CUST08635,24059,0.22,26,11,1388,766,3,36,8.69,1
CUST08636,29436,0.45,9,11,35302,602,7,36,16.91,1
CUST08637,157335,0.39,7,2,46353,672,2,36,11.4,1
CUST08638,152766,0.29,24,13,84179,407,8,48,20.59,0
CUST08639,48915,0.3,31,2,35691,799,1,48,7.21,0
CUST08640,121581,0.36,26,6,26413,395,6,36,20.01,1
CUST08641,76205,0.6,23,5,15386,814,4,48,11.39,1
CUST08642,125518,0.06,23,9,53874,655,4,60,11.03,0
CUST08643,186461,0.53,0,12,11460,739,2,48,11.06,1
CUST08644,94423,0.3,19,12,4308,699,1,60,9.89,0
CUST08645,45595,0.45,28,7,13536,647,5,60,15.03,0
CUST08646,71551,0.38,17,11,15381,827,7,60,11.94,1
CUST08647,82179,0.34,24,7,14744,410,8,60,21.42,1
CUST08648,71410,0.44,34,7,33362,531,1,60,14.68,0
CUST08649,186787,0.35,40,9,91821,477,8,48,19.54,1
CUST08650,54196,0.3,11,5,40655,405,1,36,15.81,0
CUST08651,135692,0.31,14,7,65833,364,7,36,20.98,0
CUST08652,198546,0.1,24,14,51914,623,1,48,9.45,0
CUST08653,29202,0.33,4,4,58337,707,7,60,14.16,0
CUST08654,32745,0.36,31,12,25685,538,1,48,13.39,0
CUST08655,131008,0.3,30,4,6667,824,3,60,8.57,0
CUST08656,174083,0.5,27,12,75415,415,5,48,19.99,0
CUST08657,40846,0.33,34,10,49140,416,7,48,20.01,0
CUST08658,133505,0.57,8,11,59670,558,0,48,13.93,0
CUST08659,118665,0.31,21,7,29274,386,3,60,18.2,0
CUST08660,25840,0.41,40,13,86001,545,7,36,17.83,1
CUST08661,105777,0.25,14,15,85006,807,2,60,7.84,0
CUST08662,192150,0.1,9,9,11439,431,2,36,14.34,0
CUST08663,80450,0.33,6,12,17681,441,1,60,15.76,0
CUST08664,189611,0.11,1,1,56269,613,1,48,9.75,0
CUST08665,89904,0.23,39,8,39764,350,2,36,17.15,1
CUST08666,22538,0.15,2,15,74653,481,6,36,16.45,1
CUST08667,190488,0.55,9,3,77974,687,7,48,15.86,0
CUST08668,182806,0.28,40,11,26370,408,2,36,16.28,0
CUST08669,98288,0.57,0,10,50309,629,8,48,17.98,0
CUST08670,136808,0.46,19,4,10596,407,5,36,19.85,1
CUST08671,158882,0.32,34,10,81234,664,5,36,13.12,0
CUST08672,56214,0.32,5,7,86849,831,1,60,7.17,0
CUST08673,89746,0.31,8,1,20489,308,3,48,19.41,1
CUST08674,117073,0.45,14,4,76446,414,1,36,16.81,0
CUST08675,20752,0.17,4,3,24559,499,3,48,14.12,1
CUST08676,179515,0.21,36,14,11474,776,6,48,10.49,0
CUST08677,178469,0.56,19,7,6018,784,3,36,11.02,0
CUST08678,190097,0.41,33,10,51941,602,8,48,17.29,0
CUST08679,77368,0.12,26,3,61220,362,7,48,19.51,1
CUST08680,148559,0.26,8,11,71968,581,3,36,13.05,1
CUST08681,60916,0.24,15,6,50697,355,5,36,19.22,1
CUST08682,150060,0.37,1,15,75644,526,1,48,13.73,0
CUST08683,118642,0.49,2,4,89655,703,7,48,15.03,0
CUST08684,37225,0.54,24,4,90966,610,8,48,18.16,0
CUST08685,76011,0.14,14,5,87036,718,6,60,11.7,0
CUST08686,136283,0.26,13,10,75826,596,0,48,10.62,0
CUST08687,133121,0.07,27,2,45163,523,5,36,14.19,0
CUST08688,33170,0.38,26,11,88319,726,7,60,14.15,1
CUST08689,49235,0.59,27,7,94299,605,7,36,17.97,1
CUST08690,169517,0.06,14,7,57649,713,3,60,9.07,0
CUST08691,72400,0.25,32,6,61223,581,5,48,14.37,1
CUST08692,161055,0.54,31,11,89409,848,8,48,12.96,0
CUST08693,56689,0.59,21,6,99689,565,6,48,18.14,0
CUST08694,52525,0.47,23,6,41698,822,3,36,9.47,0
CUST08695,28452,0.42,5,13,21400,696,3,48,11.82,1
CUST08696,115397,0.5,18,14,63568,831,8,60,13.51,0
CUST08697,98322,0.54,10,3,3190,583,2,48,14.55,0
CUST08698,111427,0.4,14,4,34081,406,8,60,21.99,0
CUST08699,128123,0.46,16,10,14085,365,1,48,17.96,1
CUST08700,154234,0.58,2,2,45122,583,5,48,16.97,1
CUST08701,179433,0.45,27,7,79851,804,0,60,8.1,0
CUST08702,36961,0.25,11,12,33454,418,8,60,20.53,1
CUST08703,101462,0.34,31,10,67216,614,0,48,10.87,0
CUST08704,32991,0.25,20,13,26805,635,4,36,12.49,0
CUST08705,183425,0.47,27,14,48166,670,1,60,11.89,0
CUST08706,34116,0.54,8,11,5941,426,2,36,17.97,0
CUST08707,91763,0.52,3,11,75242,352,6,36,22.23,1
CUST08708,131011,0.59,3,8,15546,596,2,36,14.66,0
CUST08709,63477,0.46,22,12,59141,334,7,60,23.34,1
CUST08710,26653,0.27,5,15,73943,436,6,60,18.89,1
CUST08711,54344,0.38,40,3,75459,555,2,48,13.88,1
CUST08712,71225,0.42,2,14,17063,336,6,48,21.77,0
CUST08713,73034,0.34,36,2,72090,375,8,36,21.68,1
CUST08714,186372,0.19,6,11,47023,593,0,36,10.13,0
CUST08715,77128,0.29,18,1,12666,523,2,48,13.85,0
CUST08716,63666,0.13,40,14,33941,642,0,48,8.58,0
CUST08717,34736,0.12,28,3,82615,489,6,36,16.04,1
CUST08718,116361,0.44,14,7,92637,526,5,60,17.59,0
CUST08719,20678,0.42,15,5,6153,408,1,60,17.2,0
CUST08720,92488,0.51,11,6,7954,649,4,36,14.27,1
CUST08721,117635,0.05,32,6,7934,762,3,36,7.42,0
CUST08722,62976,0.17,13,8,32182,365,3,48,17.04,0
CUST08723,55942,0.09,32,5,38710,410,7,36,18.22,0
CUST08724,137047,0.35,40,5,37235,492,0,36,13.61,0
CUST08725,114170,0.07,35,6,96684,561,2,36,11.27,0
CUST08726,119491,0.15,3,7,78037,418,6,48,17.83,0
CUST08727,87833,0.41,20,10,64268,612,2,36,12.87,0
CUST08728,89186,0.27,16,11,31455,387,1,36,15.96,1
CUST08729,26331,0.56,38,8,43648,398,8,48,22.94,0
CUST08730,154302,0.32,29,15,85346,359,0,48,16.27,0
CUST08731,91806,0.25,36,8,64306,598,1,36,11.2,0
CUST08732,47927,0.07,25,5,52718,692,6,60,11.71,0
CUST08733,36273,0.3,25,3,60215,361,7,36,20.97,1
CUST08734,59161,0.19,36,4,55088,531,4,36,14.28,1
CUST08735,48778,0.22,18,10,77260,689,8,60,14.37,0
CUST08736,104300,0.5,5,13,10165,502,4,36,17.39,0
CUST08737,78349,0.22,13,14,53956,774,3,60,9.02,1
CUST08738,159632,0.26,29,4,23557,344,2,36,17.52,0
CUST08739,139878,0.51,40,3,67825,424,8,48,21.97,1
CUST08740,96598,0.49,17,6,97046,499,1,48,15.28,1
CUST08741,136852,0.14,34,7,16838,703,0,60,7.83,0
CUST08742,67664,0.25,18,11,69561,340,6,60,20.83,1
CUST08743,68808,0.36,23,9,83724,489,2,60,15.66,0
CUST08744,197927,0.49,17,6,58141,740,5,60,13.32,0
CUST08745,94678,0.31,19,11,55560,674,5,48,12.82,0
CUST08746,80483,0.4,29,9,85086,442,7,60,20.5,0
CUST08747,39914,0.28,6,2,6178,575,4,36,14.04,1
CUST08748,85311,0.24,7,1,24198,489,3,60,15.4,0
CUST08749,101600,0.08,32,15,69201,806,1,36,5.3,0
CUST08750,154004,0.1,35,5,30189,742,4,60,9.46,1
CUST08751,58047,0.25,28,9,39742,447,8,36,19.39,1
CUST08752,54096,0.12,22,4,89566,416,1,36,14.13,1
CUST08753,118318,0.48,12,12,59917,683,0,48,10.48,0
CUST08754,129353,0.22,36,3,51320,616,4,36,12.67,0
CUST08755,83466,0.55,37,14,52182,360,1,60,19.29,0
CUST08756,130935,0.19,36,12,61973,395,2,60,16.35,1
CUST08757,33754,0.58,21,2,43816,354,5,60,22.46,1
CUST08758,167551,0.13,12,4,68635,663,4,48,10.92,0
CUST08759,195535,0.2,4,5,22277,514,2,60,13.83,0
CUST08760,195968,0.51,39,10,80355,566,6,60,17.98,0
CUST08761,60560,0.36,32,12,3604,641,3,60,13.04,0
CUST08762,108594,0.55,28,5,78902,466,7,36,20.68,0
CUST08763,166421,0.11,40,4,13882,432,1,48,13.7,0
CUST08764,180996,0.52,11,9,36007,761,8,60,15.2,0
CUST08765,175834,0.44,9,12,80658,620,8,48,17.14,1
CUST08766,135257,0.3,9,1,52518,676,4,48,12,0
CUST08767,181652,0.44,38,1,33070,841,4,60,10.02,0
CUST08768,163881,0.11,35,8,43278,770,7,48,10.53,0
CUST08769,187653,0.39,25,13,77006,332,3,48,19.52,1
CUST08770,184839,0.29,13,5,55730,365,5,36,19.4,0
CUST08771,136434,0.41,6,14,51620,435,8,60,21.43,1
CUST08772,123779,0.58,34,13,50756,686,2,36,12.62,0
CUST08773,139286,0.53,21,3,71697,792,3,60,11.11,1
CUST08774,124854,0.34,13,15,78078,703,4,36,11.73,1
CUST08775,103027,0.32,28,4,2795,640,0,48,10.14,0
CUST08776,129532,0.12,22,12,62795,756,6,48,10.21,0
CUST08777,192405,0.25,36,15,99945,593,2,60,12.51,0
CUST08778,103469,0.28,16,13,59913,317,8,36,22.47,1
CUST08779,50058,0.56,26,9,40607,342,1,36,19.26,1
CUST08780,186227,0.5,15,6,70519,454,5,60,19.64,0
CUST08781,94207,0.49,25,15,36573,534,2,36,15.21,0
CUST08782,76744,0.15,17,5,51607,407,4,48,16.67,0
CUST08783,49101,0.35,11,9,9149,372,3,60,18.83,1
CUST08784,142414,0.44,7,1,70492,464,7,60,20.34,1
CUST08785,28779,0.18,32,8,52237,479,0,60,13.03,0
CUST08786,31026,0.45,3,5,46275,614,0,36,11.75,1
CUST08787,121427,0.3,6,1,31206,358,5,48,19.63,1
CUST08788,24469,0.51,14,12,94700,531,8,36,19.64,1
CUST08789,143856,0.54,17,6,87608,360,1,48,18.71,0
CUST08790,113367,0.53,11,10,80514,791,6,60,13.23,0
CUST08791,164619,0.54,40,3,40521,312,5,36,22.56,0
CUST08792,82462,0.52,17,13,61789,501,3,60,17.37,0
CUST08793,131982,0.08,20,5,61206,385,0,60,14.29,0
CUST08794,76803,0.21,6,10,74327,592,6,60,15.01,0
CUST08795,45211,0.4,6,12,65291,563,0,60,12.96,0
CUST08796,102528,0.15,8,2,37744,341,6,36,19.51,0
CUST08797,161944,0.13,18,13,34938,362,0,60,15.19,1
CUST08798,167765,0.57,18,9,17531,601,8,36,18.59,1
CUST08799,168385,0.51,31,6,12601,717,4,36,12.78,0
CUST08800,99403,0.51,39,10,97842,408,0,48,16.72,1
CUST08801,114270,0.35,22,6,64142,780,6,48,11.53,0
CUST08802,119830,0.35,40,1,89212,768,7,48,12.49,0
CUST08803,69558,0.26,18,6,26872,664,0,48,9.14,1
CUST08804,26417,0.47,10,10,6513,459,7,60,20.69,1
CUST08805,119484,0.43,19,13,88943,560,4,48,15.57,1
CUST08806,43069,0.44,2,8,51221,693,5,48,13.45,0
CUST08807,183548,0.21,24,5,42835,666,1,48,9.39,1
CUST08808,69739,0.51,4,8,77906,305,0,48,18.97,1
CUST08809,172425,0.56,22,15,38931,413,5,48,20.51,0
CUST08810,53608,0.51,40,9,2586,601,6,36,16.71,0
CUST08811,133633,0.11,21,12,47578,305,8,60,21.87,0
CUST08812,162343,0.15,27,9,19993,793,6,48,9.64,0
CUST08813,39677,0.49,37,3,11239,655,4,36,13.97,0
CUST08814,188599,0.16,11,14,50919,370,1,60,15.95,0
CUST08815,165595,0.2,32,3,50665,481,5,36,16.15,0
CUST08816,138013,0.23,33,10,85326,354,5,60,19.66,1
CUST08817,143719,0.13,40,10,87397,626,0,36,8.93,0
CUST08818,40207,0.2,34,8,39061,495,2,48,13.75,1
CUST08819,126490,0.14,5,7,67512,604,7,48,14.39,1
CUST08820,141047,0.28,23,8,81984,587,5,60,14.98,0
CUST08821,163324,0.55,2,7,18974,734,5,60,13.93,0
CUST08822,125950,0.48,0,8,94493,603,3,36,14.33,0
CUST08823,66676,0.11,36,3,2847,589,7,60,14.97,0
CUST08824,131761,0.27,23,6,28617,563,3,48,13.52,0
CUST08825,163479,0.56,36,12,87516,665,6,36,15.72,0
CUST08826,58011,0.23,16,10,69209,814,7,36,10.53,1
CUST08827,101820,0.36,5,12,82827,400,7,48,20.6,1
CUST08828,149583,0.23,32,14,60479,430,7,36,18.9,1
CUST08829,179212,0.46,13,5,84289,347,2,60,19.55,0
CUST08830,32125,0.57,27,10,15105,662,8,60,17.76,0
CUST08831,171892,0.13,31,14,43315,314,2,60,17.63,0
CUST08832,125025,0.49,3,8,31412,847,2,36,8.39,1
CUST08833,97140,0.19,35,8,46917,759,3,60,9.11,0
CUST08834,124243,0.13,15,7,54028,834,6,48,8.59,0
CUST08835,141109,0.48,4,1,54101,545,3,48,15.59,0
CUST08836,165738,0.54,11,7,19615,600,2,36,14.17,0
CUST08837,187483,0.56,30,7,9483,356,3,60,20.86,0
CUST08838,79357,0.48,7,10,41801,402,3,48,18.71,0
CUST08839,38293,0.48,36,4,3081,307,0,36,18.69,0
CUST08840,142076,0.28,6,3,50869,515,0,60,13.05,1
CUST08841,55775,0.22,8,5,66073,797,5,36,9.42,1
CUST08842,24675,0.5,0,11,28692,360,1,60,18.89,1
CUST08843,136759,0.57,20,12,5108,345,1,36,19.28,1
CUST08844,42572,0.55,26,6,94139,412,4,60,20.26,1
CUST08845,178835,0.19,34,13,76544,638,6,48,13.35,0
CUST08846,190466,0.33,14,6,86033,662,8,48,15.34,0
CUST08847,154291,0.6,23,15,38360,313,4,48,22.32,1
CUST08848,24716,0.09,39,10,83458,306,1,36,16.29,1
CUST08849,142583,0.1,35,11,9984,387,4,60,17.2,0
CUST08850,196729,0.12,13,10,56965,730,2,60,8.48,0
CUST08851,89786,0.34,6,8,17892,658,4,60,13.21,0
CUST08852,165407,0.24,39,4,74322,675,7,60,14.14,0
CUST08853,20291,0.25,24,6,84220,823,5,60,9.59,1
CUST08854,72722,0.58,21,13,42309,704,4,60,14.13,1
CUST08855,64776,0.33,11,13,38831,413,8,60,21.27,1
CUST08856,189180,0.39,38,3,4595,314,7,36,22.71,0
CUST08857,113414,0.33,38,1,8925,402,7,36,20.31,0
CUST08858,176327,0.06,9,1,91431,487,7,60,16.8,0
CUST08859,98493,0.27,1,2,78532,712,3,60,10.77,0
CUST08860,71929,0.2,9,12,38845,506,1,48,12.81,0
CUST08861,177859,0.29,7,15,46375,713,7,48,13.21,1
CUST08862,57435,0.53,18,13,58284,513,8,48,20.19,0
CUST08863,96784,0.49,14,5,94640,532,1,36,14.56,0
CUST08864,194878,0.48,19,12,12285,474,1,60,16.24,1
CUST08865,174741,0.21,33,5,76616,666,3,48,10.79,0
CUST08866,147971,0.17,7,12,73321,768,7,36,11.05,0
CUST08867,66320,0.58,23,3,2031,497,6,60,20.04,1
CUST08868,143126,0.43,3,13,3772,391,1,36,17.15,1
CUST08869,158648,0.55,17,1,12780,496,0,60,15.62,1
CUST08870,84718,0.07,17,8,29222,795,4,48,7.56,0
CUST08871,105615,0.49,12,1,27574,651,1,60,12.46,0
CUST08872,101674,0.32,15,9,10674,786,1,48,7.66,0
CUST08873,23521,0.25,2,15,81610,308,3,60,19.43,1
CUST08874,131253,0.6,16,6,58901,347,6,48,22.97,1
CUST08875,22833,0.56,19,3,85617,527,7,48,19.43,1
CUST08876,51404,0.44,9,13,1303,551,3,48,15.14,1
CUST08877,134926,0.19,21,2,92494,576,8,48,16.1,0
CUST08878,29771,0.51,14,6,89752,672,1,60,12.16,0
CUST08879,103586,0.32,18,12,52263,336,1,36,17.47,0
CUST08880,61978,0.4,19,9,75644,486,0,48,14.14,1
CUST08881,168726,0.37,13,15,59435,733,0,48,8.51,0
CUST08882,74979,0.14,22,10,11950,414,2,48,15.03,1
CUST08883,120204,0.11,9,3,81103,708,2,48,8.38,0
CUST08884,178664,0.55,11,15,87425,825,2,48,9.35,0
CUST08885,175626,0.19,21,12,35974,753,7,60,12.04,0
CUST08886,92979,0.46,0,4,9632,554,0,60,13.64,1
CUST08887,95917,0.26,3,15,19059,686,7,48,13.56,0
CUST08888,70817,0.16,17,12,6801,309,3,36,18.18,0
CUST08889,142531,0.29,38,12,92941,511,1,36,13.42,0
CUST08890,181212,0.49,32,10,24576,363,7,48,22.45,0
CUST08891,194920,0.43,30,10,7892,626,2,36,12.73,0
CUST08892,164165,0.21,40,8,74730,833,6,48,9.25,0
CUST08893,129597,0.31,8,5,53194,719,2,48,9.74,0
CUST08894,148566,0.38,34,3,80509,724,5,48,12.29,1
CUST08895,54289,0.32,39,13,89905,554,6,36,16.22,0
CUST08896,117740,0.24,20,7,76364,659,3,48,11.19,0
CUST08897,150417,0.42,22,10,35712,668,5,60,14.33,0
CUST08898,96458,0.55,6,3,29489,707,6,48,14.72,0
CUST08899,74356,0.53,18,8,85530,393,5,48,20.71,0
CUST08900,110618,0.59,21,13,71197,452,6,48,20.6,1
CUST08901,79615,0.33,16,13,29556,776,2,60,9.15,0
CUST08902,66492,0.29,0,3,32273,572,3,60,13.99,0
CUST08903,88845,0.22,11,14,89060,431,3,60,16.5,1
CUST08904,182637,0.12,30,8,64604,604,1,36,10.03,0
CUST08905,193738,0.22,9,11,71385,545,0,60,11.91,0
CUST08906,184961,0.37,32,10,14525,779,2,36,8.91,0
CUST08907,27912,0.42,10,15,16234,620,8,48,16.98,1
CUST08908,121721,0.4,21,5,76121,498,8,48,19.48,0
CUST08909,133130,0.49,10,4,85842,557,1,36,14.01,0
CUST08910,122468,0.2,20,5,51080,333,4,36,18.68,1
CUST08911,118552,0.21,10,11,91572,767,3,48,8.59,0
CUST08912,79836,0.48,21,10,69477,657,4,48,13.85,0
CUST08913,27961,0.41,10,8,15340,683,1,60,11.12,0
CUST08914,166354,0.1,32,7,63733,438,0,36,12.79,0
CUST08915,24110,0.24,29,12,93751,522,2,36,13.48,0
CUST08916,136159,0.21,36,5,78109,707,2,36,9.2,0
CUST08917,37005,0.29,3,10,56138,328,2,36,18.11,1
CUST08918,61463,0.54,29,2,69331,318,0,48,18.93,1
CUST08919,151981,0.4,24,8,70073,440,7,48,20.05,1
CUST08920,51825,0.21,10,15,17036,475,4,36,15.66,0
CUST08921,176136,0.16,22,11,79231,584,0,36,10.08,0
CUST08922,173685,0.29,33,14,67368,492,5,48,16.63,1
CUST08923,25058,0.48,29,7,35124,657,8,36,16.65,1
CUST08924,183077,0.15,21,9,70544,343,2,48,16.66,0
CUST08925,157852,0.37,13,1,83505,558,4,60,15.63,0
CUST08926,179452,0.31,3,1,76886,631,8,48,15.86,0
CUST08927,53888,0.1,7,1,23720,587,6,60,14.24,1
CUST08928,185926,0.5,13,8,18181,738,7,36,14.34,1
CUST08929,167768,0.33,22,12,38998,834,1,60,7.19,0
CUST08930,77694,0.58,24,1,10526,485,6,36,19.8,0
CUST08931,105440,0.59,38,3,27145,760,6,60,14.38,0
CUST08932,97872,0.43,16,15,72378,547,8,36,18.65,1
CUST08933,137622,0.28,9,2,34927,699,8,36,14.13,1
CUST08934,52182,0.37,11,6,23775,744,3,36,10.37,1
CUST08935,80541,0.13,13,14,77031,586,4,36,12.6,1
CUST08936,38702,0.16,23,15,77656,366,5,36,18.34,0
CUST08937,58114,0.49,2,2,52653,428,0,60,16.63,0
CUST08938,68250,0.16,6,9,27610,507,0,60,12.26,0
CUST08939,94961,0.38,37,4,54880,460,7,48,19.45,0
CUST08940,48823,0.56,30,10,15278,807,8,36,14.02,0
CUST08941,100189,0.22,29,10,31156,829,4,60,8.52,0
CUST08942,88185,0.47,17,4,52034,579,1,36,13.37,1
CUST08943,144123,0.59,39,10,50898,557,8,36,19.71,0
CUST08944,50896,0.36,30,14,93227,596,6,48,15.62,0
CUST08945,83770,0.36,18,14,97080,578,4,36,14.61,1
CUST08946,34918,0.09,16,12,96981,548,6,60,15.01,0
CUST08947,63719,0.33,25,11,33427,457,5,48,17.71,1
CUST08948,128720,0.22,24,9,18912,502,8,48,17.95,1
CUST08949,123252,0.47,33,12,64489,675,6,36,14.78,0
CUST08950,167246,0.47,25,9,55855,730,2,60,11.28,0
CUST08951,194584,0.15,21,13,12219,505,6,48,15.93,0
CUST08952,174358,0.11,16,14,39649,316,3,48,17.63,0
CUST08953,71147,0.22,24,9,81660,316,7,36,21.31,0
CUST08954,165644,0.41,8,14,68934,745,3,60,11.17,0
CUST08955,45326,0.52,23,5,10290,379,5,48,20.94,0
CUST08956,141978,0.12,36,12,42758,770,4,48,8.51,1
CUST08957,57545,0.5,10,1,73923,763,3,36,11,1
CUST08958,139744,0.6,12,3,15314,782,4,36,12.08,0
CUST08959,171531,0.56,6,11,85618,730,2,48,11.5,1
CUST08960,180810,0.55,26,3,10316,625,0,60,12.81,0
CUST08961,102212,0.41,30,4,97351,335,4,48,20.32,1
CUST08962,160886,0.27,25,15,76121,506,2,60,14.57,0
CUST08963,72949,0.35,32,15,2318,719,0,36,8.66,0
CUST08964,40820,0.55,32,8,51556,801,1,48,9.17,0
CUST08965,32296,0.39,38,13,62038,323,7,60,23.02,1
CUST08966,163978,0.34,31,5,68650,553,8,48,17.8,0
CUST08967,54415,0.18,14,14,33321,720,3,60,9.88,0
CUST08968,167065,0.14,40,3,56404,580,6,48,14.21,0
CUST08969,86447,0.06,36,9,33540,660,7,36,12.53,0
CUST08970,61094,0.4,39,15,2318,699,0,48,9.49,0
CUST08971,23846,0.37,14,11,76262,487,6,48,18.08,1
CUST08972,176951,0.35,9,14,76256,787,8,36,12.77,1
CUST08973,199791,0.45,32,7,95984,597,3,36,14.22,1
CUST08974,81535,0.21,36,3,3927,405,2,36,15.79,1
CUST08975,181811,0.23,1,7,84321,413,7,48,19.27,1
CUST08976,163098,0.45,39,14,71663,409,2,36,17.62,1
CUST08977,76216,0.15,14,6,53624,354,0,48,15.02,0
CUST08978,94100,0.1,13,3,22932,610,8,48,14.64,0
CUST08979,32537,0.51,21,1,60434,747,1,48,10.03,0
CUST08980,31369,0.44,10,13,73161,678,4,36,13.07,0
CUST08981,38980,0.36,20,6,13529,773,5,60,11.56,0
CUST08982,29268,0.25,1,6,12235,741,2,36,8.78,0
CUST08983,107090,0.55,32,2,63906,832,1,36,8.49,0
CUST08984,143145,0.28,21,11,94335,824,8,48,11.41,1
CUST08985,130841,0.46,9,8,79674,741,6,48,13.26,0
CUST08986,152706,0.59,8,7,21983,785,3,60,11.74,0
CUST08987,55253,0.47,17,5,34177,302,8,60,24.82,1
CUST08988,190629,0.11,8,13,19189,756,7,48,10.83,0
CUST08989,46467,0.51,11,14,37829,515,3,60,16.99,1
CUST08990,101836,0.37,21,9,34920,385,2,48,17.51,1
CUST08991,76530,0.1,15,3,70491,557,0,36,10.19,1
CUST08992,82838,0.28,27,14,88327,527,8,60,18.39,1
CUST08993,107167,0.23,4,12,13309,574,4,36,13.66,1
